x,levels
53.4630731241,31.9183125716
71.8472021993,27.6569290982
79.4535463938,29.566898751
71.8943144178,17.7767659711
47.0045760942,25.3976293265
32.7344372856,25.9656489194
54.4016103917,32.0120364335
62.672990086,28.0615289964
46.3108929081,27.5921474022
5.71210593189,31.5821337218
34.2500236394,18.9851351242
49.8691540736,33.0053097985
50.5998374141,33.1895784918
86.6084644709,12.6037966223
1.60080907253,53.3754705623
49.0297125825,21.9589145201
15.8484327344,23.397807745
86.3272156803,23.7579471012
33.1131939145,21.6818870882
88.9192161457,18.7606925934
44.8086630779,23.7931200649
108.043974522,65.4138925307
45.4826519614,20.2124927328
31.7517921678,13.6497688698
108.812743572,81.0345144247
17.6064686022,31.3766142224
67.512021843,23.0987968725
95.3802420209,39.9670350964
15.5042597577,23.2990381137
29.1848522465,21.5344806615
81.9081029314,16.0938315516
56.1735717894,34.9449529829
102.051983611,51.7201820602
45.919077357,31.6069529681
92.8096809629,27.1019226895
32.5501232225,23.7101491782
37.294161804,31.3017130688
0.393543425034,51.3680779103
82.321876444,32.2673666242
52.3649507127,19.332165768
85.8680621303,14.860699498
0.691401530401,37.0549610165
13.1144098996,19.3376360585
40.7017624434,23.9858072958
5.12947738811,41.8536278756
35.7497160737,33.3848760015
94.7607839796,23.473708234
83.576066053,15.3523207604
90.4377732428,24.6612161875
97.2408128874,32.4362964867
62.093701832,41.2037612245
93.1728638571,25.3607351506
21.3140763425,19.7408971208
71.5641351275,23.0651974423
74.2796416808,29.5364908006
10.3421871234,39.4873653905
45.4540415802,22.7617700012
101.330151582,41.7939015685
37.5502501189,28.1470704915
101.71409539,47.4298847538
49.1356755843,25.3222786891
75.2524500504,26.9588534569
72.0753184916,32.4602834426
96.0793475905,31.4096238363
84.5969548416,22.8149217076
26.6557523683,17.4323798663
24.4362030552,16.7834796472
56.5003225109,38.1717642556
83.3021589859,6.09674698103
11.3200169884,33.6338212836
99.960434278,47.3450816134
104.12974295,50.4780711914
96.7985962498,33.5817097358
40.3944717259,22.0619743344
20.5581718144,17.8292074958
69.2278982833,22.282532475
100.901505357,34.6445291157
96.5012253848,34.9897660915
108.984746597,71.2651320968
4.49123564293,41.8418289062
76.3141530838,18.2257003672
73.3364220999,29.555750989
81.1294397651,22.0696077141
63.1121923849,21.7083886932
39.4015985339,21.6902059499
28.8076866136,17.0519315374
29.0260494715,13.7364364152
58.2391934499,26.2626487928
38.1483752394,16.3515382244
1.99458261081,37.0962316433
92.508011556,29.0600751092
73.4726812404,31.3550498
13.8540501358,19.8573258165
75.990323998,24.8499339682
76.6708406606,32.7266102149
93.8940538302,33.2819704225
102.920906323,50.2077061139
33.2581325674,15.2439251614
2.15357150381,37.663658571
17.7708653543,17.3953952987
14.7969199567,14.9686023911
50.2127959062,19.8585215891
73.6356664159,23.2562078523
56.6921041487,33.0049426937
67.6939701175,26.0177866891
27.3624371936,21.4759381762
58.519268735,26.9955930386
47.4261444832,22.7909378243
63.928672801,28.5460549503
96.420219367,34.0138129318
102.914692053,48.0933992758
62.6884407702,31.972616824
40.3798206558,22.4373997002
53.850739689,31.7765432739
106.863367262,68.9652320315
108.498577952,65.2339600418
47.2818496699,22.9999146768
39.325099511,28.3547054803
0.877799167208,38.540762449
20.7507704934,15.2761357743
17.5909263832,19.3618148813
78.7518059285,26.644104259
70.2790626214,17.3653929515
25.7366329254,16.1707428622
69.2265844752,30.2235448589
2.44908341848,34.4955519432
91.0303814576,23.6204504989
107.477884537,64.6492453871
45.9173627488,28.3360567846
107.712147699,61.7034898736
103.708290627,52.5607151825
92.7591373188,32.130677057
23.855303834,12.9470440918
93.6957797204,23.8636173224
77.1968803573,26.3430132354
71.9309362183,25.6733995127
45.8715435505,23.5637407057
46.4315384439,25.7206344938
84.208248264,29.0391070008
55.4145500085,30.0457292121
96.4707623239,29.2364268164
29.9507028588,16.7983894208
42.3820387187,27.3551547049
66.0139439025,24.8368564011
50.6698430759,27.8601048923
75.1486539303,32.7920414929
18.904668213,23.8938253448
99.8089706517,35.5997081316
15.9445282501,19.382291333
82.8907925303,30.7395181806
4.61811912644,39.5597655411
83.796647796,12.2645655258
98.5131511895,33.1564494348
90.4049681947,28.1814158739
84.8907698054,20.2060229049
92.9142470428,18.1370722002
51.4317655334,35.6951287721
71.5242015256,25.6226470213
27.6977758298,12.2102884327
21.7840003927,14.6052067489
11.1269743047,26.0131198474
90.4590755453,35.5030516143
106.244869407,61.8435167514
39.4647877093,27.722445791
65.7561707667,16.700344217
26.9618795405,22.5233732389
13.814149998,18.7896182366
96.9865413206,31.9492063775
84.7570528908,21.8847673186
12.9538689112,25.3136052116
84.020548863,19.889885094
18.3807845758,12.252273053
33.5217716312,24.4663482516
30.0346461635,27.0784937459
30.0929423051,18.2414738595
12.2872026374,36.1404160029
108.903358097,80.5530298732
79.2843980346,11.7033880972
1.72305782461,39.2061989878
35.5386706926,29.6584838598
62.4160931256,30.1073543316
51.3435578797,23.5670889426
20.8162216331,20.8329763515
70.1092051218,25.8369447867
9.56680647014,36.7099627338
20.5935896106,15.3396513398
20.7303057216,24.0245008868
20.5799918902,14.3592822814
62.5408712332,27.7187227589
84.1252150854,31.1319222611
87.9308472452,12.9001021152
88.780780106,18.7449935864
54.9569675993,30.9817322405
45.3426721687,29.8659188832
86.7119654442,14.3044097207
27.6118527418,4.24291493801
1.08853369461,42.6126922649
48.9870729693,27.5658015849
101.469275961,42.1466605658
86.0369210407,20.4455148693
35.435199376,27.1845355949
12.8667016389,21.2085465795
98.660317852,36.5960955231
99.019654895,42.031560622
46.8058429781,17.6110629199
105.462204798,52.2132536162
48.8676020595,29.1670393482
46.8593109245,30.679413845
43.6036183328,25.0666897652
49.2773240642,19.9855655739
48.5837271698,28.2083682257
76.6691358273,29.4899818154
7.77271448394,25.7765089614
51.628125218,28.812472959
32.6258182558,29.4687960763
33.1845302548,28.1802582696
59.4791231032,25.1240591451
53.7999410824,28.4363858192
32.2883782406,21.7803357982
35.9741638751,19.3273033126
80.3991901024,23.4279848532
61.5644067353,31.9564583834
92.835615757,27.4877271049
40.5750073329,27.4188715488
47.7158486445,26.3639927547
85.1619075223,23.9701098188
21.2644021242,5.8809267748
62.0229519377,27.1057529181
49.9158845171,33.3276872962
78.7884937485,27.7353719123
69.4777701069,16.9586311985
93.4322539925,24.6677317566
5.07636635305,36.432091414
76.0427022803,18.9668177201
34.0267000306,14.4227582972
32.7094183275,17.096135938
1.98853608612,41.9138850653
46.7546699858,27.9521433537
88.805401292,7.8716312684
25.2003079769,20.0341020311
52.5308562849,25.4984860479
83.3080371332,21.5556642269
31.1717460486,14.371729457
102.112374138,52.4808741227
32.434864369,26.7329348115
22.8484120117,10.8091913532
41.1191504255,26.60423095
93.5391345658,21.663724658
4.38235326726,37.5892745025
38.3973089356,21.5338335716
98.7702610719,34.1319219172
26.2466180807,22.451330635
88.8136797134,24.8022430227
96.5924162431,31.8841263029
16.8133051495,11.0581511628
43.0110685792,21.9274614104
103.672931491,43.4991860252
36.3296990809,24.8106597723
58.3906554596,34.7165302991
73.5122156125,30.8630850743
97.7494206768,31.2757822297
84.3748732195,28.4012832408
65.4071418438,28.2075132889
15.4795760886,18.1708154004
74.535682788,18.7798829234
8.30772617808,35.5827167218
66.0551521933,26.3802123673
91.6097392,29.9445676083
58.5232909697,21.5746478403
17.6036781962,24.4904990447
65.2069918135,18.9632167275
4.67569189165,35.5108604436
7.75237243118,28.0231944253
36.2001671388,22.7121695537
29.2087312384,14.1250829793
25.40243445,21.2408237588
38.2684856109,16.8467561151
93.7971187347,24.3631830662
19.2915026505,19.3165432243
109.909081195,82.9854171956
45.5011878329,31.9011256349
17.4719833576,21.3007874432
64.3912237026,21.1189679482
75.6449343504,27.0586240093
3.43306340795,38.5175855062
17.950361621,22.7422073489
45.5784414345,34.332386893
58.2596299769,25.6998432607
26.7090946895,23.067326089
4.65779123509,33.2841693683
38.2916589388,22.8481222333
30.3097324015,18.9545461229
72.3650261178,25.5852321383
9.39814101895,41.6943098464
39.2950860942,29.8493748203
81.524715876,24.8686181968
9.91299708245,28.4214705768
94.8688231524,19.7437906689
2.21277751861,36.420102515
68.0611729104,24.3276186299
90.5590721768,23.8285641582
30.1099935156,19.8475765183
52.288180368,30.9889781094
29.9922716972,21.8148266462
82.6156623284,20.1522899671
1.26851239903,41.707151965
33.1819520039,22.1571689438
107.829095477,66.1313178717
39.120599551,21.3608555082
19.7404757356,14.8053882519
21.7438745291,8.81643183997
62.7527154224,26.789260851
66.7523079109,22.4525154622
81.4252792476,15.896239986
36.6137765167,26.8068493105
10.8188237479,36.2831719472
36.5630621917,17.5686952115
14.685909123,13.1796823325
108.464940921,71.6139777408
21.0483637483,18.3973445462
25.0159191369,23.0356937211
70.569195887,24.9346156746
29.5686448032,21.7871539766
18.157565928,9.78470503791
68.3884880562,26.0562482472
74.8657193985,22.6371727281
25.5375919732,23.3252697866
28.3452685069,22.9181966401
94.4432936568,28.569886525
6.19276415232,34.7685384256
37.6849714848,23.2911528496
52.1566205857,32.217734938
8.93661963879,30.7316450126
103.482009157,43.0996916816
66.4348695702,22.5745683808
95.3903306618,27.0902003359
58.5220742694,36.707039324
19.0251081166,17.6521075559
46.0520099156,28.4995897152
16.7571085228,13.0673908501
4.95427967933,39.6996450412
59.7067819025,23.6852779825
28.5246081407,15.6604331291
104.139670322,42.3303012982
80.4498419,24.3450035133
101.063449928,50.7565680445
7.82301430704,34.5533458031
79.4921978762,20.6364811475
105.290683039,56.8637644859
64.0774759326,23.1013076948
39.746812478,29.6089264015
37.4380584186,21.9131638094
92.1819283682,16.2144116197
88.9577298245,34.7876262378
18.7506692244,16.430410773
39.0237571524,31.0877971526
25.5725307242,17.3108487215
86.4235690261,21.1888733623
3.42057802706,31.6433511687
0.741227496435,39.599530719
37.5467786076,25.0747601028
98.2542144902,30.2033684589
64.1434466199,22.2450702861
22.3080895964,21.4423102682
109.347941341,80.4369682412
93.1905873626,31.9127143375
6.9502985461,25.0456732765
109.112340715,77.9850529369
19.9708251162,10.2843449038
40.2638973413,21.5205969994
100.976666192,45.1528224614
50.9050171667,25.5144230731
18.0030015894,15.2360200225
32.7199694002,17.5374597057
40.8078740245,29.6327526276
109.896884184,67.9187094856
80.2326325813,18.2550633823
47.6964950993,22.9215843684
9.20514449395,37.8911542318
52.4689049607,40.3914644394
87.0119376788,23.1825255623
101.011753094,41.4402124697
54.6041412909,25.7502371816
92.4147819374,18.3234381136
52.5944469502,26.4746670908
54.3676843025,26.5957301486
91.6074283957,16.5122794716
15.5147157315,17.7687777464
77.2389017015,15.8733882699
32.7024626405,14.8353018104
96.6498132159,31.3554077049
23.8941157047,7.55447081652
73.1006549543,20.8995183943
50.3105366381,31.1673687199
20.9788074019,16.1325793425
92.0260323528,23.2695902255
85.0277403404,27.2268570637
85.058013027,21.8852536915
24.1062679745,14.0085923427
87.9476152904,25.7204197381
3.30459381579,40.5445626051
69.9182943376,29.1235123589
99.2104112931,37.5762014102
19.6938128679,19.0940854019
66.9251399507,26.9033620119
75.8097135269,17.6210522077
0.944921359183,50.198653535
52.7705741952,26.339051482
28.3773142404,21.5267937211
48.8546197039,29.7330340129
88.2981259038,27.333955091
54.0806274619,20.8700535529
68.6755753039,33.9349689358
64.2053032142,20.4262639567
25.1186609037,12.3636283329
59.773691297,18.9003358872
91.9831165221,25.8898900966
41.0070127828,27.6471302437
1.55978528149,48.101929304
6.17988469273,36.3039360176
11.0143550632,26.2701608287
54.2033708863,24.9998156616
90.1342333322,27.7240834024
2.65509217896,42.6724105316
49.5720927103,31.2651604085
14.659813259,14.9217604601
63.4103027805,24.951835227
57.7233512579,39.1998389537
65.4268677619,33.110985086
48.6187174872,26.565740144
32.3452913727,32.2234043595
49.775345947,30.0706849922
80.8617629669,17.8291653859
93.5259905678,26.5152141171
68.2276525662,28.7172066876
22.3766174655,9.31706544032
99.8796842958,39.0457162665
9.41430399864,33.5291667947
4.34583886745,39.4588983898
45.5997285591,28.5830257838
1.26495764745,47.07876296
16.6825179604,26.6028317209
42.7450906823,22.0086575913
62.2630161588,31.8080928464
98.7995896414,41.059803053
24.8805405682,16.1252466282
73.0721164079,27.71960746
77.193580312,30.8494389393
2.38503111452,38.1040759705
37.8392094369,21.717459053
93.0314273975,31.8614401281
41.7923988457,32.2370763692
12.2482370296,13.0316387548
40.2190778866,30.1726258187
51.2921823651,32.588028547
22.6691885213,16.5591419289
96.9635634838,31.2050230398
5.84089291887,35.5862568536
100.572530405,36.7513135232
75.8017442263,26.8084370657
2.57595160296,34.5938730188
16.2158072542,23.3096628608
100.264162128,35.3872106791
93.2862797956,29.4345309868
18.6148691371,13.9971384353
105.310421456,69.9931010643
61.4635397129,34.1554338075
0.811020412858,55.56439041
68.4795037876,32.2178407755
82.9402365051,25.5800593587
40.7855528702,19.9361693814
82.3126004367,37.9034555645
23.2038267922,22.3812618393
78.6228779509,19.9394133469
54.4000987027,33.8138892324
88.3591349183,21.2800963872
91.557355169,26.693267255
16.1604287877,18.5987090327
83.1236734026,20.3482759807
31.6336647708,20.5201122676
29.4843638452,7.78974682004
29.7856107325,19.4522329135
40.678907747,22.9771461199
60.6199042056,33.1749668322
36.6411381318,31.4457045012
70.9753168239,25.9495060006
101.669198475,42.7965416017
76.1244949781,14.4369058425
99.2986543287,56.9780687422
82.1382112961,24.0093483964
37.2914312449,12.9535595638
9.51357392808,27.8903242661
58.2560901078,26.1295194128
51.6701140398,29.7090280914
1.66797004722,39.9774358195
94.198130434,17.8187158866
65.3659033202,25.2314491028
48.2256483569,28.3183409152
13.2048667802,21.9573738622
26.2269923774,17.6622309044
68.822902737,34.7791512632
33.4861086389,16.4771016083
106.991974512,66.4508233353
45.9887960909,23.7412795946
23.9843941477,15.8040619003
57.12146057,28.2161057388
17.7882174023,23.1259320547
101.448481558,40.3951004502
0.0972604536876,48.2491596951
52.2508495978,27.195753799
61.522543336,29.5816621679
100.520662365,41.1746204238
63.7670010245,22.80697586
44.3027467894,22.5592913596
36.8094169324,28.9083318123
59.292491056,32.124074689
73.6034681512,28.2736515874
84.508076912,27.9328665741
99.1797104541,39.2956330558
41.1916251425,29.6408819909
27.7928395941,17.2723275195
109.563714176,75.5912513705
33.0638104338,14.8548419
69.7336034241,25.860161733
12.8752533586,15.5701670859
26.622689699,26.6919292363
89.8662967739,30.5945843963
6.08505322666,31.3334674375
36.3662777464,18.2668764934
49.2244637744,26.5258905313
100.876808738,43.8730020937
85.0355794422,11.8920991346
41.1490340251,21.7985994492
96.5648232751,35.6279413059
55.5965878796,29.2453514881
78.5400193563,24.0393454507
99.0078652421,32.8885213328
87.6725032768,32.9616490756
69.3006647823,26.1884223406
64.8682929557,29.9769810162
102.560505307,52.718338029
81.7035857474,17.4426956786
52.6843342875,33.5635178487
33.2169373153,19.384523396
56.3867951717,24.5211511158
97.3756020071,43.3174567049
31.5250010375,20.2634898701
75.7426815373,24.3790960691
40.6370020215,18.3845508221
82.0369188319,10.5101166464
67.1766313332,17.6814275377
12.197772613,22.1517317637
67.0738910895,24.5231445332
74.1804492241,23.6295094949
103.699966651,53.7999153724
34.0398803759,28.7176332371
94.5778095956,35.0555304609
10.4583968541,30.1496752017
86.1364979064,21.6955752063
12.877408086,15.8013598394
95.197650487,35.6550079916
56.7356433967,23.7520410228
84.7198526722,25.4283341956
49.1558024938,27.1952120183
43.3305963632,18.7541062421
95.9109109694,30.2187423174
34.6000921634,14.2983570921
26.2889069814,15.7465232297
50.9992843578,25.6537325706
105.815660392,65.2718600644
26.8984274406,19.358221536
105.863631705,56.8847660121
75.5842757257,17.0351779234
90.6691179985,25.8691252488
67.5282954723,30.2253498336
45.9109644639,20.3989000858
13.1802909797,11.8541054141
90.477168681,30.8287294272
58.2240632768,17.9508915996
4.3811113306,32.4244725925
102.987476234,49.2154099285
100.022896256,40.6727845518
91.799301005,32.1210133162
87.2422553747,25.1069796558
109.817345082,80.412188326
0.510206246438,39.5004333353
75.4583072524,21.6000783114
20.2330618575,12.4961759672
2.9467189882,39.6003079804
61.9310246957,19.0583633922
50.6675999443,27.2284632573
52.3950537539,22.5258255935
48.5995415481,21.7579314096
18.7442981209,14.3552190682
11.3464267157,29.3112481252
9.46262275726,29.8115071814
27.6553049886,17.4314692533
77.0273589823,10.3176463064
16.6195068319,9.57076056067
59.1949036676,31.1297448984
23.8263231422,18.1190892637
108.769661748,88.5495478879
100.018199211,37.9634018158
